customer_sk,full_name,city,source_system,company,company_code,recency_days,frequency,monetary_syp,r_score,f_score,m_score,rfm_code,segment
1177,Hussein Kurdi,Deir ez-Zor,MTN,MTN Syria,MTN,55,5,293000.00,2,2,2,222,Other
1178,Zainab Zoubi,Idlib,MTN,MTN Syria,MTN,80,8,504000.00,1,4,3,143,At Risk
1179,Noor Hassan,Homs,MTN,MTN Syria,MTN,17,6,350000.00,4,2,2,422,Other
1180,Zainab Souri,Damascus,MTN,MTN Syria,MTN,15,9,505000.00,4,4,3,443,Loyal
1181,Maryam Khatib,As-Suwayda,MTN,MTN Syria,MTN,10,8,785000.00,5,4,5,545,Champions
1182,Fatima Hassan,Raqqa,MTN,MTN Syria,MTN,95,9,411000.00,1,4,3,143,At Risk
1183,Hussein Halabi,As-Suwayda,MTN,MTN Syria,MTN,12,8,648000.00,4,4,4,444,Champions
1184,Waleed Masri,Rif Dimashq,MTN,MTN Syria,MTN,53,8,283000.00,2,4,2,242,At Risk
1185,Khaled Ali,Quneitra,MTN,MTN Syria,MTN,1,60,4003000.00,5,5,5,555,Champions
1186,Sarah Kurdi,Tartus,MTN,MTN Syria,MTN,11,9,826000.00,4,4,5,445,Champions
1187,Yousef Homsi,Latakia,MTN,MTN Syria,MTN,76,11,963000.00,2,5,5,255,At Risk
1188,Reem Shami,Hama,MTN,MTN Syria,MTN,30,7,354000.00,3,3,2,332,Loyal
1189,Omar Homsi,Deir ez-Zor,MTN,MTN Syria,MTN,46,5,218000.00,2,2,1,221,Other
1190,Aisha Sayed,Rif Dimashq,MTN,MTN Syria,MTN,33,6,313000.00,3,2,2,322,Other
1191,Nizar Ali,Raqqa,MTN,MTN Syria,MTN,48,12,769000.00,2,5,5,255,At Risk
1192,Rana Kurdi,Deir ez-Zor,MTN,MTN Syria,MTN,81,4,383000.00,1,1,2,112,Lost
1193,Ali Tarabulsi,Al-Hasakah,MTN,MTN Syria,MTN,70,10,669000.00,2,5,4,254,At Risk
1194,Layla Homsi,Raqqa,MTN,MTN Syria,MTN,6,59,3182000.00,5,5,5,555,Champions
1195,Ahmad Sayed,Rif Dimashq,MTN,MTN Syria,MTN,6,11,1368000.00,5,5,5,555,Champions
1196,Maher Ahmad,Al-Hasakah,MTN,MTN Syria,MTN,88,7,625000.00,1,3,4,134,At Risk
1197,Yousef Masri,Quneitra,MTN,MTN Syria,MTN,22,6,250000.00,4,2,1,421,Other
1198,Reem Tarabulsi,Al-Hasakah,MTN,MTN Syria,MTN,21,10,850000.00,4,5,5,455,Champions
1199,Huda Omar,Hama,MTN,MTN Syria,MTN,12,8,720000.00,4,4,4,444,Champions
1200,Ahmad Homsi,Tartus,MTN,MTN Syria,MTN,8,9,439000.00,5,4,3,543,Loyal
1201,Mustafa Khatib,Quneitra,MTN,MTN Syria,MTN,51,6,835000.00,2,2,5,225,Other
1202,Reem Masri,Al-Hasakah,MTN,MTN Syria,MTN,10,7,429000.00,5,3,3,533,Loyal
1203,Bashar Kurdi,Rif Dimashq,MTN,MTN Syria,MTN,29,4,360000.00,3,1,2,312,Other
1204,Noor Souri,Latakia,MTN,MTN Syria,MTN,11,63,4440000.00,4,5,5,455,Champions
1205,Mohammad Kurdi,Homs,MTN,MTN Syria,MTN,92,4,240000.00,1,1,1,111,Lost
1206,Fatima Homsi,Damascus,MTN,MTN Syria,MTN,28,7,668000.00,3,3,4,334,Loyal
1207,Khaled Kurdi,Hama,MTN,MTN Syria,MTN,157,7,336000.00,1,3,2,132,At Risk
1208,Sami Tarabulsi,Rif Dimashq,MTN,MTN Syria,MTN,3,77,6755000.00,5,5,5,555,Champions
1209,Hussein Dimashqi,Rif Dimashq,MTN,MTN Syria,MTN,177,4,323000.00,1,1,2,112,Lost
1210,Aisha Hassan,Raqqa,MTN,MTN Syria,MTN,4,88,6404000.00,5,5,5,555,Champions
1211,Hussein Omar,Tartus,MTN,MTN Syria,MTN,2,67,4830000.00,5,5,5,555,Champions
1212,Ahmad Omar,Quneitra,MTN,MTN Syria,MTN,9,8,338000.00,5,4,2,542,Loyal
1213,Noor Ahmad,Raqqa,MTN,MTN Syria,MTN,26,8,571000.00,3,4,4,344,Loyal
1214,Waleed Hassan,Tartus,MTN,MTN Syria,MTN,5,8,708000.00,5,4,4,544,Champions
1215,Noor Ahmad,Tartus,MTN,MTN Syria,MTN,18,10,1033000.00,4,5,5,455,Champions
1216,Ali Sayed,Damascus,MTN,MTN Syria,MTN,298,2,165000.00,1,1,1,111,Lost
1217,Noor Ahmad,Raqqa,MTN,MTN Syria,MTN,86,4,250000.00,1,1,1,111,Lost
1218,Ibrahim Kurdi,Daraa,MTN,MTN Syria,MTN,111,8,595000.00,1,4,4,144,At Risk
1219,Aisha Sayed,Al-Hasakah,MTN,MTN Syria,MTN,46,6,483000.00,2,2,3,223,Other
1220,Nizar Dimashqi,Hama,MTN,MTN Syria,MTN,13,5,418000.00,4,2,3,423,Other
1221,Noor Hassan,Quneitra,MTN,MTN Syria,MTN,73,8,778000.00,2,4,5,245,At Risk
1222,Waleed Shami,Hama,MTN,MTN Syria,MTN,126,5,123000.00,1,2,1,121,Lost
1223,Sami Dimashqi,Al-Hasakah,MTN,MTN Syria,MTN,20,7,611000.00,4,3,4,434,Loyal
1224,Sami Omar,Rif Dimashq,MTN,MTN Syria,MTN,64,5,358000.00,2,2,2,222,Other
1225,Nizar Ahmad,Hama,MTN,MTN Syria,MTN,85,3,118000.00,1,1,1,111,Lost
1226,Waleed Ali,Tartus,MTN,MTN Syria,MTN,52,7,256000.00,2,3,1,231,At Risk
1227,Ali Kurdi,Tartus,MTN,MTN Syria,MTN,48,8,443000.00,2,4,3,243,At Risk
1228,Yousef Ahmad,Hama,MTN,MTN Syria,MTN,113,7,428000.00,1,3,3,133,At Risk
1229,Maher Shami,Damascus,MTN,MTN Syria,MTN,31,6,171000.00,3,2,1,321,Other
1230,Bashar Souri,As-Suwayda,MTN,MTN Syria,MTN,7,8,530000.00,5,4,3,543,Loyal
1231,Rana Dimashqi,Raqqa,MTN,MTN Syria,MTN,32,7,162000.00,3,3,1,331,Loyal
1232,Hussein Souri,Tartus,MTN,MTN Syria,MTN,75,4,215000.00,2,1,1,211,Other
1233,Hassan Masri,Latakia,MTN,MTN Syria,MTN,56,6,565000.00,2,2,4,224,Other
1234,Mustafa Halabi,Idlib,MTN,MTN Syria,MTN,63,7,620000.00,2,3,4,234,At Risk
1235,Mohammad Tarabulsi,Raqqa,MTN,MTN Syria,MTN,3,8,566000.00,5,4,4,544,Champions
1236,Reem Dimashqi,Deir ez-Zor,MTN,MTN Syria,MTN,66,8,269000.00,2,4,1,241,At Risk
1237,Yousef Shami,Tartus,MTN,MTN Syria,MTN,8,90,6349000.00,5,5,5,555,Champions
1238,Rana Tarabulsi,Latakia,MTN,MTN Syria,MTN,72,8,636000.00,2,4,4,244,At Risk
1239,Khaled Zoubi,Latakia,MTN,MTN Syria,MTN,8,10,508000.00,5,5,3,553,Loyal
1240,Mohammad Dimashqi,Damascus,MTN,MTN Syria,MTN,10,5,385000.00,5,2,2,522,Other
1241,Mustafa Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,13,6,665000.00,4,2,4,424,Other
1242,Rana Zoubi,Deir ez-Zor,MTN,MTN Syria,MTN,2,57,4749000.00,5,5,5,555,Champions
1243,Maher Masri,Quneitra,MTN,MTN Syria,MTN,164,6,435000.00,1,2,3,123,Lost
1244,Nizar Dimashqi,Aleppo,MTN,MTN Syria,MTN,124,3,125000.00,1,1,1,111,Lost
1245,Zainab Zoubi,Idlib,MTN,MTN Syria,MTN,48,6,670000.00,2,2,4,224,Other
1246,Noor Omar,Raqqa,MTN,MTN Syria,MTN,3,15,913000.00,5,5,5,555,Champions
1247,Zainab Ahmad,Damascus,MTN,MTN Syria,MTN,145,5,225000.00,1,2,1,121,Lost
1248,Hussein Kurdi,As-Suwayda,MTN,MTN Syria,MTN,26,6,610000.00,3,2,4,324,Other
1249,Bashar Masri,Quneitra,MTN,MTN Syria,MTN,44,9,747000.00,3,4,4,344,Loyal
1250,Nizar Tarabulsi,Aleppo,MTN,MTN Syria,MTN,59,11,696000.00,2,5,4,254,At Risk
1251,Yousef Halabi,Homs,MTN,MTN Syria,MTN,12,8,655000.00,4,4,4,444,Champions
1252,Yousef Tarabulsi,Aleppo,MTN,MTN Syria,MTN,127,6,450000.00,1,2,3,123,Lost
1253,Mustafa Sayed,Hama,MTN,MTN Syria,MTN,66,7,533000.00,2,3,3,233,At Risk
1254,Ali Masri,Homs,MTN,MTN Syria,MTN,16,4,260000.00,4,1,1,411,New
1255,Yousef Halabi,Hama,MTN,MTN Syria,MTN,118,5,340000.00,1,2,2,122,Lost
1256,Maryam Homsi,Hama,MTN,MTN Syria,MTN,15,9,1090000.00,4,4,5,445,Champions
1257,Yousef Shami,Hama,MTN,MTN Syria,MTN,93,6,218000.00,1,2,1,121,Lost
1258,Zainab Omar,Hama,MTN,MTN Syria,MTN,20,7,548000.00,4,3,3,433,Loyal
1259,Fatima Zoubi,Aleppo,MTN,MTN Syria,MTN,15,10,518000.00,4,5,3,453,Loyal
1260,Bashar Zoubi,Idlib,MTN,MTN Syria,MTN,118,7,568000.00,1,3,4,134,At Risk
1261,Sami Kurdi,Homs,MTN,MTN Syria,MTN,32,10,833000.00,3,5,5,355,Loyal
1262,Sarah Halabi,Quneitra,MTN,MTN Syria,MTN,4,7,625000.00,5,3,4,534,Loyal
1263,Hussein Kurdi,Latakia,MTN,MTN Syria,MTN,26,5,410000.00,3,2,2,322,Other
1264,Nizar Tarabulsi,Rif Dimashq,MTN,MTN Syria,MTN,78,5,91000.00,1,2,1,121,Lost
1265,Aisha Khatib,Al-Hasakah,MTN,MTN Syria,MTN,126,3,170000.00,1,1,1,111,Lost
1266,Nizar Ahmad,Raqqa,MTN,MTN Syria,MTN,184,4,685000.00,1,1,4,114,Lost
1267,Omar Ali,As-Suwayda,MTN,MTN Syria,MTN,52,7,275000.00,2,3,2,232,At Risk
1268,Ibrahim Kurdi,Raqqa,MTN,MTN Syria,MTN,102,5,340000.00,1,2,2,122,Lost
1269,Omar Sayed,Raqqa,MTN,MTN Syria,MTN,17,8,223000.00,4,4,1,441,Loyal
1270,Fatima Khatib,Quneitra,MTN,MTN Syria,MTN,51,7,271000.00,2,3,1,231,At Risk
1271,Ibrahim Halabi,Damascus,MTN,MTN Syria,MTN,122,3,195000.00,1,1,1,111,Lost
1272,Bashar Ahmad,Rif Dimashq,MTN,MTN Syria,MTN,30,8,763000.00,3,4,5,345,Loyal
1273,Layla Masri,Idlib,MTN,MTN Syria,MTN,4,8,418000.00,5,4,3,543,Loyal
1274,Ibrahim Kurdi,Homs,MTN,MTN Syria,MTN,140,8,505000.00,1,4,3,143,At Risk
1275,Noor Sayed,Homs,MTN,MTN Syria,MTN,5,10,904000.00,5,5,5,555,Champions
1276,Nizar Shami,Idlib,MTN,MTN Syria,MTN,199,4,210000.00,1,1,1,111,Lost
1277,Maryam Omar,Homs,MTN,MTN Syria,MTN,9,10,577000.00,5,5,4,554,Champions
1278,Hassan Rifai,Aleppo,MTN,MTN Syria,MTN,38,4,158000.00,3,1,1,311,Other
1279,Nizar Ahmad,Tartus,MTN,MTN Syria,MTN,56,5,460000.00,2,2,3,223,Other
1280,Sami Omar,Raqqa,MTN,MTN Syria,MTN,25,7,380000.00,3,3,2,332,Loyal
1281,Ibrahim Kurdi,Hama,MTN,MTN Syria,MTN,153,4,220000.00,1,1,1,111,Lost
1282,Sami Omar,Rif Dimashq,MTN,MTN Syria,MTN,85,12,1055000.00,1,5,5,155,At Risk
1283,Nizar Sayed,Latakia,MTN,MTN Syria,MTN,22,4,178000.00,4,1,1,411,New
1284,Ibrahim Khatib,Aleppo,MTN,MTN Syria,MTN,86,2,205000.00,1,1,1,111,Lost
1285,Waleed Rifai,Raqqa,MTN,MTN Syria,MTN,179,5,131000.00,1,2,1,121,Lost
1286,Zainab Masri,Al-Hasakah,MTN,MTN Syria,MTN,101,3,48000.00,1,1,1,111,Lost
1287,Waleed Homsi,Aleppo,MTN,MTN Syria,MTN,97,9,523000.00,1,4,3,143,At Risk
1288,Omar Rifai,Daraa,MTN,MTN Syria,MTN,11,7,455000.00,4,3,3,433,Loyal
1289,Rana Omar,Quneitra,MTN,MTN Syria,MTN,27,7,546000.00,3,3,3,333,Loyal
1290,Zainab Shami,Rif Dimashq,MTN,MTN Syria,MTN,81,8,525000.00,1,4,3,143,At Risk
1291,Ali Shami,Hama,MTN,MTN Syria,MTN,27,7,563000.00,3,3,4,334,Loyal
1292,Bashar Halabi,Latakia,MTN,MTN Syria,MTN,112,7,252000.00,1,3,1,131,At Risk
1293,Ali Shami,Aleppo,MTN,MTN Syria,MTN,18,8,690000.00,4,4,4,444,Champions
1294,Maher Homsi,Rif Dimashq,MTN,MTN Syria,MTN,16,6,460000.00,4,2,3,423,Other
1295,Yousef Hassan,Raqqa,MTN,MTN Syria,MTN,39,4,190000.00,3,1,1,311,Other
1296,Aisha Rifai,Daraa,MTN,MTN Syria,MTN,14,5,210000.00,4,2,1,421,Other
1297,Bashar Souri,Aleppo,MTN,MTN Syria,MTN,7,68,4162000.00,5,5,5,555,Champions
1298,Yousef Tarabulsi,Homs,MTN,MTN Syria,MTN,4,5,316000.00,5,2,2,522,Other
1299,Mustafa Ali,Idlib,MTN,MTN Syria,MTN,20,6,564000.00,4,2,4,424,Other
1300,Sami Shami,Homs,MTN,MTN Syria,MTN,7,9,444000.00,5,4,3,543,Loyal
1301,Omar Sayed,Damascus,MTN,MTN Syria,MTN,21,8,623000.00,4,4,4,444,Champions
1302,Bashar Halabi,Homs,MTN,MTN Syria,MTN,58,4,263000.00,2,1,1,211,Other
1303,Noor Dimashqi,Daraa,MTN,MTN Syria,MTN,52,7,500000.00,2,3,3,233,At Risk
1304,Nizar Khatib,Damascus,MTN,MTN Syria,MTN,94,3,113000.00,1,1,1,111,Lost
1305,Huda Souri,Tartus,MTN,MTN Syria,MTN,2,7,334000.00,5,3,2,532,Loyal
1306,Rana Masri,Deir ez-Zor,MTN,MTN Syria,MTN,18,8,268000.00,4,4,1,441,Loyal
1307,Aisha Ali,Rif Dimashq,MTN,MTN Syria,MTN,17,7,328000.00,4,3,2,432,Loyal
1308,Bashar Souri,Tartus,MTN,MTN Syria,MTN,87,5,398000.00,1,2,2,122,Lost
1309,Aisha Ahmad,Homs,MTN,MTN Syria,MTN,137,7,476000.00,1,3,3,133,At Risk
1310,Aisha Hassan,Tartus,MTN,MTN Syria,MTN,2,10,976000.00,5,5,5,555,Champions
1311,Hassan Souri,As-Suwayda,MTN,MTN Syria,MTN,2,5,475000.00,5,2,3,523,Other
1312,Maryam Dimashqi,Idlib,MTN,MTN Syria,MTN,186,4,590000.00,1,1,4,114,Lost
1313,Ali Tarabulsi,Al-Hasakah,MTN,MTN Syria,MTN,26,8,267000.00,3,4,1,341,Loyal
1314,Fatima Homsi,Quneitra,MTN,MTN Syria,MTN,2,7,238000.00,5,3,1,531,Loyal
1315,Rana Zoubi,As-Suwayda,MTN,MTN Syria,MTN,22,8,578000.00,4,4,4,444,Champions
1316,Huda Souri,Hama,MTN,MTN Syria,MTN,9,7,243000.00,5,3,1,531,Loyal
1317,Fatima Ahmad,Idlib,MTN,MTN Syria,MTN,143,1,80000.00,1,1,1,111,Lost
1318,Khaled Khatib,Raqqa,MTN,MTN Syria,MTN,10,12,1210000.00,5,5,5,555,Champions
1319,Khaled Masri,Damascus,MTN,MTN Syria,MTN,32,9,218000.00,3,4,1,341,Loyal
1320,Reem Halabi,Quneitra,MTN,MTN Syria,MTN,2,9,606000.00,5,4,4,544,Champions
1321,Hassan Dimashqi,Deir ez-Zor,MTN,MTN Syria,MTN,36,18,946000.00,3,5,5,355,Loyal
1322,Mohammad Homsi,Damascus,MTN,MTN Syria,MTN,5,4,293000.00,5,1,2,512,New
1323,Nizar Masri,Deir ez-Zor,MTN,MTN Syria,MTN,23,9,398000.00,4,4,2,442,Loyal
1324,Zainab Ahmad,Tartus,MTN,MTN Syria,MTN,22,5,400000.00,4,2,2,422,Other
1325,Reem Sayed,Daraa,MTN,MTN Syria,MTN,66,7,590000.00,2,3,4,234,At Risk
1326,Noor Zoubi,Daraa,MTN,MTN Syria,MTN,71,9,703000.00,2,4,4,244,At Risk
1327,Huda Kurdi,Quneitra,MTN,MTN Syria,MTN,68,10,330000.00,2,5,2,252,At Risk
1328,Ibrahim Dimashqi,Aleppo,MTN,MTN Syria,MTN,27,11,595000.00,3,5,4,354,Loyal
1329,Hussein Omar,Idlib,MTN,MTN Syria,MTN,60,7,313000.00,2,3,2,232,At Risk
1330,Khaled Kurdi,Tartus,MTN,MTN Syria,MTN,12,9,554000.00,4,4,4,444,Champions
1331,Waleed Omar,Homs,MTN,MTN Syria,MTN,4,14,1355000.00,5,5,5,555,Champions
1332,Sarah Rifai,Aleppo,MTN,MTN Syria,MTN,45,7,393000.00,2,3,2,232,At Risk
1333,Waleed Rifai,Al-Hasakah,MTN,MTN Syria,MTN,152,7,515000.00,1,3,3,133,At Risk
1334,Noor Ahmad,Aleppo,MTN,MTN Syria,MTN,3,77,5972000.00,5,5,5,555,Champions
1335,Mohammad Ahmad,Damascus,MTN,MTN Syria,MTN,274,4,230000.00,1,1,1,111,Lost
1336,Khaled Khatib,Raqqa,MTN,MTN Syria,MTN,115,11,703000.00,1,5,4,154,At Risk
1337,Rana Masri,Idlib,MTN,MTN Syria,MTN,2,74,4658000.00,5,5,5,555,Champions
1338,Aisha Kurdi,Deir ez-Zor,MTN,MTN Syria,MTN,75,8,835000.00,2,4,5,245,At Risk
1339,Fatima Zoubi,Idlib,MTN,MTN Syria,MTN,16,5,350000.00,4,2,2,422,Other
1340,Khaled Omar,Idlib,MTN,MTN Syria,MTN,106,7,568000.00,1,3,4,134,At Risk
1341,Mohammad Ali,Rif Dimashq,MTN,MTN Syria,MTN,3,68,5193000.00,5,5,5,555,Champions
1342,Omar Halabi,Hama,MTN,MTN Syria,MTN,58,6,393000.00,2,2,2,222,Other
1343,Aisha Khatib,Rif Dimashq,MTN,MTN Syria,MTN,6,5,290000.00,5,2,2,522,Other
1344,Ibrahim Tarabulsi,Al-Hasakah,MTN,MTN Syria,MTN,38,6,318000.00,3,2,2,322,Other
1345,Waleed Kurdi,Rif Dimashq,MTN,MTN Syria,MTN,158,3,135000.00,1,1,1,111,Lost
1346,Sarah Sayed,Rif Dimashq,MTN,MTN Syria,MTN,3,9,1181000.00,5,4,5,545,Champions
1347,Ali Tarabulsi,Deir ez-Zor,MTN,MTN Syria,MTN,48,8,485000.00,2,4,3,243,At Risk
1348,Ahmad Shami,Daraa,MTN,MTN Syria,MTN,77,4,111000.00,2,1,1,211,Other
1349,Sami Homsi,Quneitra,MTN,MTN Syria,MTN,6,9,669000.00,5,4,4,544,Champions
1350,Mohammad Rifai,Tartus,MTN,MTN Syria,MTN,5,9,560000.00,5,4,4,544,Champions
1351,Hassan Dimashqi,Hama,MTN,MTN Syria,MTN,37,10,853000.00,3,5,5,355,Loyal
1352,Sami Hassan,Latakia,MTN,MTN Syria,MTN,69,4,350000.00,2,1,2,212,Other
1353,Waleed Khatib,Homs,MTN,MTN Syria,MTN,13,5,133000.00,4,2,1,421,Other
1354,Mustafa Shami,Rif Dimashq,MTN,MTN Syria,MTN,178,6,350000.00,1,2,2,122,Lost
1355,Sarah Sayed,Al-Hasakah,MTN,MTN Syria,MTN,112,5,483000.00,1,2,3,123,Lost
1356,Khaled Shami,Hama,MTN,MTN Syria,MTN,32,9,995000.00,3,4,5,345,Loyal
1357,Maryam Khatib,Raqqa,MTN,MTN Syria,MTN,8,78,5481000.00,5,5,5,555,Champions
1358,Hassan Ahmad,Damascus,MTN,MTN Syria,MTN,14,7,423000.00,4,3,3,433,Loyal
1359,Layla Khatib,Al-Hasakah,MTN,MTN Syria,MTN,4,12,297000.00,5,5,2,552,Loyal
1360,Hassan Souri,Damascus,MTN,MTN Syria,MTN,1,7,585000.00,5,3,4,534,Loyal
1361,Aisha Omar,As-Suwayda,MTN,MTN Syria,MTN,35,3,95000.00,3,1,1,311,Other
1362,Zainab Khatib,Daraa,MTN,MTN Syria,MTN,59,3,330000.00,2,1,2,212,Other
1363,Omar Shami,Al-Hasakah,MTN,MTN Syria,MTN,45,4,94000.00,2,1,1,211,Other
1364,Ahmad Zoubi,Damascus,MTN,MTN Syria,MTN,3,12,1240000.00,5,5,5,555,Champions
1365,Maryam Dimashqi,Deir ez-Zor,MTN,MTN Syria,MTN,5,6,283000.00,5,2,2,522,Other
1366,Ali Sayed,Hama,MTN,MTN Syria,MTN,38,8,460000.00,3,4,3,343,Loyal
1367,Mustafa Sayed,Deir ez-Zor,MTN,MTN Syria,MTN,19,11,529000.00,4,5,3,453,Loyal
1368,Fatima Zoubi,Rif Dimashq,MTN,MTN Syria,MTN,12,5,480000.00,4,2,3,423,Other
1369,Fatima Rifai,Damascus,MTN,MTN Syria,MTN,183,4,595000.00,1,1,4,114,Lost
1370,Sarah Rifai,Latakia,MTN,MTN Syria,MTN,215,5,363000.00,1,2,2,122,Lost
1371,Fatima Shami,Daraa,MTN,MTN Syria,MTN,24,10,868000.00,3,5,5,355,Loyal
1372,Ibrahim Hassan,Rif Dimashq,MTN,MTN Syria,MTN,173,7,191000.00,1,3,1,131,At Risk
1373,Reem Hassan,Al-Hasakah,MTN,MTN Syria,MTN,26,12,681000.00,3,5,4,354,Loyal
1374,Khaled Sayed,Hama,MTN,MTN Syria,MTN,10,7,575000.00,5,3,4,534,Loyal
1375,Yousef Ahmad,Idlib,MTN,MTN Syria,MTN,34,7,738000.00,3,3,4,334,Loyal
1376,Omar Ali,Tartus,MTN,MTN Syria,MTN,105,6,890000.00,1,2,5,125,Lost
1377,Hussein Sayed,Aleppo,MTN,MTN Syria,MTN,11,7,478000.00,4,3,3,433,Loyal
1378,Reem Ahmad,Al-Hasakah,MTN,MTN Syria,MTN,4,7,400000.00,5,3,2,532,Loyal
1379,Sarah Omar,Hama,MTN,MTN Syria,MTN,22,6,645000.00,4,2,4,424,Other
1380,Noor Homsi,Quneitra,MTN,MTN Syria,MTN,52,3,155000.00,2,1,1,211,Other
1381,Khaled Sayed,Al-Hasakah,MTN,MTN Syria,MTN,16,8,648000.00,4,4,4,444,Champions
1382,Yousef Ahmad,Hama,MTN,MTN Syria,MTN,1,8,303000.00,5,4,2,542,Loyal
1383,Huda Rifai,Aleppo,MTN,MTN Syria,MTN,16,9,661000.00,4,4,4,444,Champions
1384,Sarah Hassan,Homs,MTN,MTN Syria,MTN,67,9,371000.00,2,4,2,242,At Risk
1385,Waleed Masri,Daraa,MTN,MTN Syria,MTN,38,7,223000.00,3,3,1,331,Loyal
1386,Khaled Kurdi,Tartus,MTN,MTN Syria,MTN,6,65,4718000.00,5,5,5,555,Champions
1387,Bashar Kurdi,Deir ez-Zor,MTN,MTN Syria,MTN,5,7,665000.00,5,3,4,534,Loyal
1388,Mohammad Homsi,Hama,MTN,MTN Syria,MTN,4,57,3245000.00,5,5,5,555,Champions
1389,Hussein Dimashqi,Idlib,MTN,MTN Syria,MTN,46,13,581000.00,2,5,4,254,At Risk
1390,Ali Souri,Homs,MTN,MTN Syria,MTN,16,7,1053000.00,4,3,5,435,Loyal
1391,Maryam Homsi,Homs,MTN,MTN Syria,MTN,32,9,508000.00,3,4,3,343,Loyal
1392,Hussein Masri,Idlib,MTN,MTN Syria,MTN,13,7,700000.00,4,3,4,434,Loyal
1393,Rana Homsi,Hama,MTN,MTN Syria,MTN,4,8,1275000.00,5,4,5,545,Champions
1394,Maher Kurdi,Al-Hasakah,MTN,MTN Syria,MTN,5,59,4174000.00,5,5,5,555,Champions
1395,Sami Hassan,Damascus,MTN,MTN Syria,MTN,52,8,404000.00,2,4,2,242,At Risk
1396,Ali Dimashqi,Quneitra,MTN,MTN Syria,MTN,5,7,254000.00,5,3,1,531,Loyal
1397,Ibrahim Rifai,Rif Dimashq,MTN,MTN Syria,MTN,103,6,360000.00,1,2,2,122,Lost
1398,Maher Kurdi,Homs,MTN,MTN Syria,MTN,1,66,4543000.00,5,5,5,555,Champions
1399,Hussein Ahmad,Latakia,MTN,MTN Syria,MTN,69,7,506000.00,2,3,3,233,At Risk
1400,Omar Omar,Latakia,MTN,MTN Syria,MTN,21,3,410000.00,4,1,2,412,New
1401,Noor Halabi,Raqqa,MTN,MTN Syria,MTN,36,12,1185000.00,3,5,5,355,Loyal
1402,Zainab Khatib,Aleppo,MTN,MTN Syria,MTN,177,3,124000.00,1,1,1,111,Lost
1403,Ahmad Ali,Daraa,MTN,MTN Syria,MTN,72,6,380000.00,2,2,2,222,Other
1404,Zainab Zoubi,Deir ez-Zor,MTN,MTN Syria,MTN,135,4,348000.00,1,1,2,112,Lost
1405,Khaled Homsi,Deir ez-Zor,MTN,MTN Syria,MTN,114,2,105000.00,1,1,1,111,Lost
1406,Sami Rifai,Latakia,MTN,MTN Syria,MTN,235,5,123000.00,1,2,1,121,Lost
1407,Reem Rifai,Idlib,MTN,MTN Syria,MTN,30,3,226000.00,3,1,1,311,Other
1408,Zainab Zoubi,Damascus,MTN,MTN Syria,MTN,49,8,350000.00,2,4,2,242,At Risk
1409,Bashar Halabi,Homs,MTN,MTN Syria,MTN,158,5,695000.00,1,2,4,124,Lost
1410,Zainab Omar,Homs,MTN,MTN Syria,MTN,30,9,706000.00,3,4,4,344,Loyal
1411,Yousef Masri,Latakia,MTN,MTN Syria,MTN,9,10,723000.00,5,5,4,554,Champions
1412,Layla Ahmad,Tartus,MTN,MTN Syria,MTN,74,6,260000.00,2,2,1,221,Other
1413,Sami Halabi,Homs,MTN,MTN Syria,MTN,29,7,476000.00,3,3,3,333,Loyal
1414,Noor Khatib,Raqqa,MTN,MTN Syria,MTN,36,9,854000.00,3,4,5,345,Loyal
1415,Hassan Zoubi,Rif Dimashq,MTN,MTN Syria,MTN,49,5,485000.00,2,2,3,223,Other
1416,Layla Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,30,5,238000.00,3,2,1,321,Other
1417,Ali Souri,Raqqa,MTN,MTN Syria,MTN,93,4,278000.00,1,1,2,112,Lost
1418,Yousef Khatib,Rif Dimashq,MTN,MTN Syria,MTN,28,7,480000.00,3,3,3,333,Loyal
1419,Mustafa Ahmad,Al-Hasakah,MTN,MTN Syria,MTN,9,11,1028000.00,5,5,5,555,Champions
1420,Fatima Halabi,Latakia,MTN,MTN Syria,MTN,15,8,543000.00,4,4,3,443,Loyal
1421,Mohammad Khatib,Homs,MTN,MTN Syria,MTN,115,7,376000.00,1,3,2,132,At Risk
1422,Mustafa Kurdi,Al-Hasakah,MTN,MTN Syria,MTN,22,10,766000.00,4,5,5,455,Champions
1423,Waleed Homsi,Damascus,MTN,MTN Syria,MTN,41,9,976000.00,3,4,5,345,Loyal
1424,Mohammad Dimashqi,Homs,MTN,MTN Syria,MTN,60,3,225000.00,2,1,1,211,Other
1425,Mohammad Halabi,Latakia,MTN,MTN Syria,MTN,4,6,450000.00,5,2,3,523,Other
1426,Hassan Ali,Idlib,MTN,MTN Syria,MTN,144,6,535000.00,1,2,3,123,Lost
1427,Ahmad Zoubi,Daraa,MTN,MTN Syria,MTN,156,4,395000.00,1,1,2,112,Lost
1428,Ali Homsi,Raqqa,MTN,MTN Syria,MTN,3,60,4202000.00,5,5,5,555,Champions
1429,Noor Halabi,Aleppo,MTN,MTN Syria,MTN,82,10,563000.00,1,5,4,154,At Risk
1430,Ahmad Shami,Quneitra,MTN,MTN Syria,MTN,10,10,620000.00,4,5,4,454,Champions
1431,Hussein Shami,As-Suwayda,MTN,MTN Syria,MTN,90,7,356000.00,1,3,2,132,At Risk
